# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  137       5.821116200349e-11       1.620303820173e-13      -2.336032388477e-12       0.000000000000e+00       5.040355961690e-12       2.197207511059e-13      -5.360036230467e-15 
  138       5.818536653359e-11       1.621892103003e-13      -2.333735132897e-12       0.000000000000e+00       4.938093558211e-12       2.167686259739e-13      -5.288996288857e-15 
  139       5.815218464395e-11       1.622761787365e-13      -2.330554300886e-12       0.000000000000e+00       4.838633576152e-12       2.138736630596e-13      -5.218992019340e-15 
  140       5.811170001689e-11       1.622913451590e-13      -2.326486435218e-12       0.000000000000e+00       4.741844307786e-12       2.110316469367e-13      -5.149725741584e-15 
  141       5.806399487244e-11       1.622348564713e-13      -2.321528671627e-12       0.000000000000e+00       4.647576035244e-12       2.082378383526e-13      -5.080876561232e-15 
  142       5.800914981302e-11       1.621069505010e-13      -2.315678750146e-12       0.000000000000e+00       4.555660630653e-12       2.054869626180e-13      -5.012099905865e-15 
  143       5.794724366807e-11       1.619079578523e-13      -2.308935026446e-12       0.000000000000e+00       4.465911156265e-12       2.027731979961e-13      -4.943027060972e-15 
  144       5.787835864132e-11       1.616383152785e-13      -2.301296107870e-12       0.000000000000e+00       4.378161055009e-12       2.000914443707e-13      -4.873341666073e-15 
  145       5.780259665217e-11       1.612986033719e-13      -2.292759697134e-12       0.000000000000e+00       4.292386920818e-12       1.974412947227e-13      -4.803018682262e-15 
  146       5.772006431752e-11       1.608895161296e-13      -2.283323655658e-12       0.000000000000e+00       4.208597128032e-12       1.948234349396e-13      -4.732108211240e-15 
  147       5.763086767023e-11       1.604118516700e-13      -2.272986377737e-12       0.000000000000e+00       4.126793156999e-12       1.922383944793e-13      -4.660660629087e-15 
  148       5.753511203419e-11       1.598665141522e-13      -2.261746799727e-12       0.000000000000e+00       4.046969421743e-12       1.896865421174e-13      -4.588726564539e-15 
  149       5.743290189954e-11       1.592545156953e-13      -2.249604409232e-12       0.000000000000e+00       3.969113097627e-12       1.871680816948e-13      -4.516356877253e-15 
  150       5.732434079776e-11       1.585769782976e-13      -2.236559254278e-12       0.000000000000e+00       3.893203949015e-12       1.846830478646e-13      -4.443602636071e-15 
  151       5.720953117683e-11       1.578351357562e-13      -2.222611952507e-12       0.000000000000e+00       3.819214156942e-12       1.822313018396e-13      -4.370515097294e-15 
  152       5.708857427643e-11       1.570303355855e-13      -2.207763700353e-12       0.000000000000e+00       3.747108146775e-12       1.798125271396e-13      -4.297145682946e-15 
  153       5.696157000299e-11       1.561640409373e-13      -2.192016282229e-12       0.000000000000e+00       3.676842415876e-12       1.774262253384e-13      -4.223545959045e-15 
  154       5.682861680495e-11       1.552378325195e-13      -2.175372079706e-12       0.000000000000e+00       3.608365361271e-12       1.750717118116e-13      -4.149767613867e-15 
  155       5.668981154779e-11       1.542534105156e-13      -2.157834080704e-12       0.000000000000e+00       3.541617107311e-12       1.727481114831e-13      -4.075862436217e-15 
  156       5.654524938929e-11       1.532125965040e-13      -2.139405888668e-12       0.000000000000e+00       3.476529333339e-12       1.704543545732e-13      -4.001882293697e-15 
  157       5.639502365460e-11       1.521173353770e-13      -2.120091731756e-12       0.000000000000e+00       3.413025101352e-12       1.681891723453e-13      -3.927879110969e-15 
